month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2,12,17.158333333333335,24.48333333333333,62.41666666666666,998.7333333333332,150.91666666666666,3.575,12.5,176.66666666666666,185.5
2,13,15.516666666666666,12.25,59.083333333333336,1003.7333333333332,303.5,4.433333333333334,299.3333333333333,164.0,307.0833333333333
2,14,15.733333333333334,9.733333333333333,54.083333333333336,1005.6833333333334,202.75,1.45,363.8333333333333,174.08333333333334,349.0833333333333
2,15,16.474999999999998,12.916666666666666,56.583333333333336,1001.2583333333332,156.83333333333334,2.5083333333333333,182.41666666666663,216.83333333333331,294.1666666666667
2,16,16.766666666666666,12.616666666666667,43.16666666666666,998.1083333333332,211.66666666666663,3.9583333333333335,367.5833333333333,145.91666666666666,343.6666666666667
2,17,14.208333333333334,13.875,52.0,999.3833333333332,270.8333333333333,4.933333333333334,206.41666666666663,175.16666666666666,286.0
2,18,17.625,12.483333333333334,56.333333333333336,1002.1833333333334,284.75,4.633333333333334,204.83333333333331,182.66666666666663,282.3333333333333
2,19,17.308333333333334,14.391666666666666,53.333333333333336,1000.9166666666666,240.41666666666663,1.5416666666666667,205.83333333333331,172.5,277.5833333333333
2,20,19.525,14.658333333333331,41.66666666666666,996.9333333333334,182.66666666666663,1.0166666666666666,282.0833333333333,195.5,358.0
2,21,20.35,16.008333333333333,36.41666666666666,993.1833333333334,177.75,4.525,97.91666666666669,93.58333333333331,136.66666666666666
2,22,19.33333333333333,14.733333333333334,47.083333333333336,994.5833333333334,238.25,1.6416666666666666,431.5833333333333,145.75,401.0
2,23,20.091666666666665,18.725,53.91666666666666,992.375,190.41666666666663,2.1666666666666665,411.4166666666667,170.66666666666666,405.6666666666667
2,24,19.05,12.05,51.75,996.05,147.33333333333334,1.3583333333333334,654.5833333333334,93.5,463.25
2,25,19.866666666666667,16.791666666666668,41.5,996.0083333333332,291.0833333333333,2.9,161.25,176.91666666666666,256.25
2,26,21.891666666666666,15.2,35.083333333333336,992.6583333333332,231.41666666666663,5.291666666666667,349.25,193.5,402.4166666666667
2,27,19.116666666666667,12.166666666666666,45.25,997.875,231.25,2.2333333333333334,299.75,205.16666666666663,369.6666666666667
2,28,18.85833333333333,11.0,44.083333333333336,999.7666666666668,178.25,1.5666666666666669,603.0,121.75,467.4166666666667
3,1,21.825,14.933333333333332,32.833333333333336,1000.125,246.08333333333331,2.3833333333333333,411.5,177.08333333333334,429.4166666666667
3,2,20.491666666666667,13.008333333333333,51.75,1000.4,135.08333333333334,1.0416666666666667,469.5,167.0,445.1666666666667
3,3,24.4,10.691666666666668,31.58333333333333,996.825,194.16666666666663,3.266666666666667,315.4166666666667,182.25,374.4166666666667
3,4,27.766666666666666,12.1,17.916666666666668,993.3916666666668,211.0,4.716666666666667,428.9166666666667,174.0,445.6666666666667
3,5,24.541666666666668,11.383333333333333,34.0,994.4916666666668,206.91666666666663,1.9666666666666668,422.1666666666667,184.16666666666663,448.5833333333333
3,6,24.59166666666667,13.341666666666669,32.583333333333336,997.6833333333334,308.5,2.95,291.0833333333333,215.41666666666663,408.1666666666667
3,7,25.20833333333333,10.233333333333333,32.833333333333336,1000.2833333333332,120.0,2.1083333333333334,586.5,138.16666666666666,492.1666666666667
3,8,27.941666666666663,12.1,18.416666666666668,997.0083333333332,280.9166666666667,4.933333333333334,179.75,255.33333333333331,365.8333333333333
3,9,20.875,11.558333333333332,39.833333333333336,1000.3083333333334,329.5833333333333,3.516666666666667,619.75,122.5,505.75
3,10,19.191666666666663,17.775000000000002,47.91666666666666,1000.4833333333332,325.1666666666667,2.75,644.25,108.25,508.0
3,11,18.73333333333333,14.033333333333331,51.5,1001.8083333333334,321.8333333333333,2.766666666666667,452.5,159.25,451.5
3,12,19.741666666666667,10.658333333333331,48.75,1002.3583333333332,215.41666666666663,1.9833333333333332,662.5833333333334,111.91666666666669,524.0
3,13,22.20833333333333,11.066666666666668,35.583333333333336,1000.8083333333334,240.0,2.0083333333333333,641.5,122.83333333333331,524.0833333333334
3,14,22.741666666666664,16.26666666666667,40.833333333333336,1000.125,201.33333333333331,2.5416666666666665,494.4166666666667,159.58333333333334,490.8333333333333
3,15,20.95,20.191666666666663,44.66666666666666,999.8833333333332,136.16666666666666,2.6416666666666666,61.583333333333336,196.25,226.16666666666663
3,16,19.866666666666667,12.816666666666668,49.25,1001.0,10.166666666666666,3.1750000000000003,765.25,82.75,553.4166666666666
3,17,20.766666666666666,11.025,41.583333333333336,1000.8833333333332,50.66666666666666,3.1166666666666667,701.8333333333334,110.41666666666669,548.0
3,18,24.491666666666664,7.575,30.33333333333333,994.0166666666668,164.25,2.875,342.8333333333333,218.83333333333331,424.1666666666667
3,19,27.08333333333333,10.783333333333331,20.58333333333333,992.9916666666668,246.16666666666663,4.491666666666666,332.1666666666667,240.66666666666663,465.5
3,20,24.05,8.875,33.75,999.5583333333332,214.91666666666663,1.4583333333333333,709.5833333333334,108.5,563.0
3,21,25.925,6.991666666666667,23.25,1001.8333333333334,69.91666666666667,3.9583333333333335,732.75,104.66666666666669,572.5833333333334
3,22,28.541666666666668,6.458333333333333,19.58333333333333,995.875,124.41666666666669,2.841666666666667,486.9166666666667,173.83333333333334,503.5
3,23,32.541666666666664,13.616666666666667,12.833333333333334,987.9666666666668,195.25,5.333333333333333,143.83333333333334,265.8333333333333,351.0
3,24,20.78333333333333,12.791666666666666,29.08333333333333,997.0916666666668,291.6666666666667,5.45,216.75,246.33333333333331,393.8333333333333
3,25,20.36923076923077,6.407692307692307,34.07692307692308,1002.823076923077,56.84615384615385,3.869230769230769,593.5384615384615,132.0,526.0769230769231
3,26,22.153846153846157,6.261538461538462,37.53846153846154,1001.3,59.38461538461539,2.630769230769231,572.8461538461538,122.3076923076923,522.3076923076923
3,27,25.275,10.575,32.166666666666664,997.8583333333332,55.583333333333336,2.583333333333333,433.0,193.0,518.9166666666666
3,28,30.46666666666667,24.225,22.75,987.2166666666668,153.66666666666666,4.141666666666667,0.0,73.41666666666667,73.41666666666667
3,29,19.15714285714285,11.75,42.785714285714285,997.6428571428572,274.07142857142856,7.292857142857143,280.7142857142857,222.57142857142856,404.57142857142856
3,30,18.978571428571428,11.764285714285714,47.07142857142857,1004.4,320.35714285714283,4.05,552.7857142857143,126.5,483.9285714285714
3,31,19.942857142857143,10.321428571428571,50.0,1003.3214285714286,17.357142857142858,3.65,575.8571428571429,118.92857142857144,499.57142857142856
4,1,21.071428571428573,10.678571428571429,50.642857142857146,999.2428571428572,28.714285714285715,3.9642857142857135,656.9285714285714,80.78571428571429,517.1428571428571
4,2,22.36428571428572,8.75,43.92857142857143,997.5571428571428,113.71428571428572,3.4714285714285715,523.4285714285714,126.57142857142856,494.5
4,3,20.77142857142857,17.035714285714285,50.285714285714285,999.45,130.35714285714286,4.764285714285714,307.1428571428572,158.07142857142858,382.0
4,4,21.40714285714285,12.142857142857142,43.71428571428572,999.1642857142856,18.928571428571427,6.092857142857143,466.7857142857143,133.57142857142858,483.2142857142857
4,5,22.064285714285717,15.12142857142857,37.92857142857143,996.1928571428572,30.857142857142858,5.428571428571429,415.6428571428572,182.7142857142857,469.2142857142857
4,6,22.235714285714288,15.12142857142857,41.71428571428572,994.4285714285714,337.35714285714283,2.278571428571429,418.5,167.57142857142858,474.5
4,7,23.707142857142856,11.321428571428571,37.92857142857143,995.907142857143,267.85714285714283,2.75,535.3571428571429,138.85714285714286,504.2857142857143
4,8,21.55,13.15,45.142857142857146,998.4428571428572,261.5,2.7285714285714286,584.8571428571429,116.14285714285714,515.9285714285714
4,9,21.107142857142858,14.8,46.42857142857143,998.9571428571428,252.07142857142856,3.1142857142857143,528.0714285714286,142.07142857142858,502.07142857142856
4,10,21.664285714285715,14.664285714285716,47.42857142857143,998.2357142857144,243.7142857142857,2.75,513.7142857142857,144.0,503.6428571428572
4,11,23.74285714285714,13.221428571428572,38.42857142857143,996.4714285714286,51.642857142857146,2.9,126.78571428571428,238.7142857142857,339.92857142857144
4,12,25.692857142857143,17.107142857142858,34.785714285714285,996.1428571428572,67.85714285714286,2.842857142857143,116.64285714285714,245.7142857142857,334.85714285714283
4,13,28.292857142857144,18.32857142857143,29.714285714285715,996.2285714285716,46.642857142857146,2.5928571428571425,36.85714285714285,231.7142857142857,259.92857142857144
4,14,27.11428571428572,11.1,32.214285714285715,998.4571428571428,37.21428571428572,3.892857142857143,362.3571428571428,207.7142857142857,472.7857142857143
4,15,26.95,10.728571428571428,29.428571428571427,998.3142857142856,103.21428571428572,3.25,453.7142857142857,166.28571428571428,499.9285714285714
4,16,27.714285714285715,12.492857142857144,28.642857142857142,998.2,56.0,3.4642857142857144,398.2142857142857,192.0,485.3571428571428
4,17,28.964285714285715,12.685714285714283,22.428571428571427,998.592857142857,51.85714285714285,2.2,358.42857142857144,204.92857142857144,475.7857142857143
4,18,27.67142857142857,12.407142857142857,30.642857142857142,1000.5214285714286,250.28571428571428,3.1214285714285714,363.5,202.92857142857144,483.07142857142856
4,19,23.86428571428572,10.592857142857143,43.142857142857146,1000.9714285714286,348.2142857142857,3.792857142857143,502.6428571428572,155.42857142857142,518.5714285714286
4,20,25.55,20.764285714285712,39.42857142857143,996.8785714285714,266.2142857142857,2.6142857142857143,89.92857142857143,201.64285714285717,270.6428571428572
4,21,24.685714285714287,22.714285714285715,39.35714285714285,994.6,325.35714285714283,4.692857142857143,51.71428571428572,160.57142857142858,198.64285714285717
4,22,22.135714285714283,12.9,42.42857142857143,997.05,337.2142857142857,5.207142857142857,318.57142857142856,237.28571428571428,434.07142857142856
4,23,22.092857142857145,10.87142857142857,42.07142857142857,1000.092857142857,204.64285714285717,2.4,549.0714285714286,138.07142857142858,534.6428571428571
4,24,22.457142857142856,16.29285714285714,43.21428571428572,998.0642857142856,225.7142857142857,3.107142857142857,504.6428571428572,153.42857142857142,524.5
4,25,19.99285714285714,20.185714285714287,51.21428571428572,996.5857142857144,325.85714285714283,3.9214285714285713,41.785714285714285,132.57142857142858,156.78571428571428
4,26,25.25,20.635714285714283,41.92857142857143,995.2214285714286,319.5,5.735714285714286,199.78571428571428,251.3571428571429,380.2142857142857
4,27,25.514285714285712,14.007142857142856,32.785714285714285,995.407142857143,309.7142857142857,4.2,562.5714285714286,132.35714285714286,542.1428571428571
4,28,26.642857142857142,12.021428571428572,29.285714285714285,997.6428571428572,252.78571428571428,1.4928571428571429,551.5,137.35714285714286,543.3571428571429
4,29,29.52857142857143,18.685714285714287,23.857142857142858,996.7,136.92857142857142,1.7714285714285716,432.6428571428572,165.78571428571428,493.4285714285714
4,30,32.542857142857144,16.7,16.642857142857142,989.7071428571428,156.64285714285714,3.692857142857143,174.28571428571428,254.42857142857144,396.3571428571428
5,1,31.392857142857142,12.257142857142856,18.571428571428573,989.0857142857144,240.92857142857144,2.185714285714286,151.07142857142858,275.92857142857144,409.1428571428572
5,2,29.95,16.92142857142857,35.785714285714285,991.9285714285714,324.1428571428572,3.042857142857143,160.42857142857142,278.7142857142857,415.07142857142856
5,3,32.25714285714286,21.50714285714286,29.142857142857142,990.5642857142856,35.357142857142854,1.9214285714285717,66.71428571428571,230.57142857142856,289.2857142857143
5,4,34.128571428571426,23.87857142857143,22.285714285714285,990.7857142857144,236.0,4.685714285714285,0.0,65.35714285714286,65.35714285714286
5,5,25.90714285714285,16.62857142857143,37.07142857142857,995.6928571428572,324.2857142857143,3.0785714285714287,0.0714285714285714,156.35714285714286,156.35714285714286
5,6,26.52142857142857,25.985714285714288,42.07142857142857,994.7428571428572,27.642857142857142,4.307142857142857,0.0,65.14285714285714,65.14285714285714
5,7,24.164285714285715,15.021428571428572,43.85714285714285,995.0428571428572,308.57142857142856,5.207142857142857,498.9285714285714,154.71428571428572,540.3571428571429
5,8,25.55,18.57857142857143,34.142857142857146,992.3285714285714,280.07142857142856,6.107142857142857,498.07142857142856,163.85714285714286,532.6428571428571
5,9,26.77857142857143,20.0,36.642857142857146,992.8571428571428,252.42857142857144,1.7071428571428573,379.7142857142857,206.3571428571429,474.7142857142857
5,10,35.0,18.25,14.571428571428571,987.5214285714284,249.64285714285717,4.214285714285714,32.0,269.1428571428572,295.1428571428572
